FileLocation,filenames,Symbol,UniprotID,Kit,gene,Biomarker_TSS_Start,Biomarker_TSS_End,Chromosome_edit
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_RRP15:Q9Y3B9:Neurology_II.tsv.gz,discovery_RS2_RRP15:Q9Y3B9:Neurology_II.tsv.gz,RRP15,Q9Y3B9,Neurology_II,RRP15,218285293,218337983,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ARAF:P10398:Oncology_II.tsv.gz,discovery_RS2_ARAF:P10398:Oncology_II.tsv.gz,ARAF,P10398,Oncology_II,ARAF,47561205,47571908,X
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GRHPR:Q9UBQ7:Cardiometabolic_II.tsv.gz,discovery_RS2_GRHPR:Q9UBQ7:Cardiometabolic_II.tsv.gz,GRHPR,Q9UBQ7,Cardiometabolic_II,GRHPR,37422666,37436990,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SYT1:P21579:Neurology_II.tsv.gz,discovery_RS2_SYT1:P21579:Neurology_II.tsv.gz,SYT1,P21579,Neurology_II,SYT1,78863993,79452008,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MUC13:Q9H3R2:Neurology.tsv.gz,discovery_RS2_MUC13:Q9H3R2:Neurology.tsv.gz,MUC13,Q9H3R2,Neurology,MUC13,124905442,124953819,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DAPP1:Q9UN19:Inflammation.tsv.gz,discovery_RS2_DAPP1:Q9UN19:Inflammation.tsv.gz,DAPP1,Q9UN19,Inflammation,DAPP1,99816827,99870190,4
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PON2:Q15165:Cardiometabolic.tsv.gz,discovery_RS2_PON2:Q15165:Cardiometabolic.tsv.gz,PON2,Q15165,Cardiometabolic,PON2,95404862,95435329,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ATP2B4:P23634:Cardiometabolic_II.tsv.gz,discovery_RS2_ATP2B4:P23634:Cardiometabolic_II.tsv.gz,ATP2B4,P23634,Cardiometabolic_II,ATP2B4,203626832,203744081,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TXNDC15:Q96J42:Oncology.tsv.gz,discovery_RS2_TXNDC15:Q96J42:Oncology.tsv.gz,TXNDC15,Q96J42,Oncology,TXNDC15,134874371,134901635,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FH:P07954:Neurology_II.tsv.gz,discovery_RS2_FH:P07954:Neurology_II.tsv.gz,FH,P07954,Neurology_II,FH,241497511,241519799,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_THBD:P07204:Cardiometabolic.tsv.gz,discovery_RS2_THBD:P07204:Cardiometabolic.tsv.gz,THBD,P07204,Cardiometabolic,THBD,23045633,23049672,20
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_BTD:P43251:Inflammation_II.tsv.gz,discovery_RS2_BTD:P43251:Inflammation_II.tsv.gz,BTD,P43251,Inflammation_II,BTD,15601341,15722311,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LRIG1:Q96JA1:Oncology.tsv.gz,discovery_RS2_LRIG1:Q96JA1:Oncology.tsv.gz,LRIG1,Q96JA1,Oncology,LRIG1,66378797,66501263,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FHIP2A:Q5W0V3:Cardiometabolic_II.tsv.gz,discovery_RS2_FHIP2A:Q5W0V3:Cardiometabolic_II.tsv.gz,FHIP2A,Q5W0V3,Cardiometabolic_II,FHIP2A,114821744,114899832,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CASP8:Q14790:Oncology.tsv.gz,discovery_RS2_CASP8:Q14790:Oncology.tsv.gz,CASP8,Q14790,Oncology,CASP8,201233443,201361836,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CTSV:O60911:Oncology.tsv.gz,discovery_RS2_CTSV:O60911:Oncology.tsv.gz,CTSV,O60911,Oncology,CTSV,97029677,97156556,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CRHR1:P34998:Cardiometabolic.tsv.gz,discovery_RS2_CRHR1:P34998:Cardiometabolic.tsv.gz,CRHR1,P34998,Cardiometabolic,CRHR1,45784277,45847447,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ARL2BP:Q9Y2Y0:Cardiometabolic_II.tsv.gz,discovery_RS2_ARL2BP:Q9Y2Y0:Cardiometabolic_II.tsv.gz,ARL2BP,Q9Y2Y0,Cardiometabolic_II,ARL2BP,57245259,57253635,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IMPG1:Q17R60:Neurology_II.tsv.gz,discovery_RS2_IMPG1:Q17R60:Neurology_II.tsv.gz,IMPG1,Q17R60,Neurology_II,IMPG1,75921114,76072678,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MFAP3:P55082:Cardiometabolic.tsv.gz,discovery_RS2_MFAP3:P55082:Cardiometabolic.tsv.gz,MFAP3,P55082,Cardiometabolic,MFAP3,154038959,154220478,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SAFB2:Q14151:Neurology_II.tsv.gz,discovery_RS2_SAFB2:Q14151:Neurology_II.tsv.gz,SAFB2,Q14151,Neurology_II,SAFB2,5586999,5624046,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_HSBP1:O75506:Cardiometabolic_II.tsv.gz,discovery_RS2_HSBP1:O75506:Cardiometabolic_II.tsv.gz,HSBP1,O75506,Cardiometabolic_II,HSBP1,83719311,83819737,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_AP3B1:O00203:Oncology_II.tsv.gz,discovery_RS2_AP3B1:O00203:Oncology_II.tsv.gz,AP3B1,O00203,Oncology_II,AP3B1,78000522,78294762,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TNPO1:Q92973:Oncology_II.tsv.gz,discovery_RS2_TNPO1:Q92973:Oncology_II.tsv.gz,TNPO1,Q92973,Oncology_II,TNPO1,72816312,72916733,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IL13:P35225:Inflammation.tsv.gz,discovery_RS2_IL13:P35225:Inflammation.tsv.gz,IL13,P35225,Inflammation,IL13,132656263,132661110,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GP1BB:P13224:Cardiometabolic_II.tsv.gz,discovery_RS2_GP1BB:P13224:Cardiometabolic_II.tsv.gz,GP1BB,P13224,Cardiometabolic_II,GP1BB,19723539,19724771,22
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_APOD:P05090:Inflammation_II.tsv.gz,discovery_RS2_APOD:P05090:Inflammation_II.tsv.gz,APOD,P05090,Inflammation_II,APOD,195568705,195584033,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PRKRA:O75569:Oncology.tsv.gz,discovery_RS2_PRKRA:O75569:Oncology.tsv.gz,PRKRA,O75569,Oncology,PRKRA,178431292,178451512,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_NT5C:Q8TCD5:Cardiometabolic_II.tsv.gz,discovery_RS2_NT5C:Q8TCD5:Cardiometabolic_II.tsv.gz,NT5C,Q8TCD5,Cardiometabolic_II,NT5C,75130225,75131757,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SEZ6L2:Q6UXD5:Oncology.tsv.gz,discovery_RS2_SEZ6L2:Q6UXD5:Oncology.tsv.gz,SEZ6L2,Q6UXD5,Oncology,SEZ6L2,29871159,29899550,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TNFRSF6B:O95407:Neurology.tsv.gz,discovery_RS2_TNFRSF6B:O95407:Neurology.tsv.gz,TNFRSF6B,O95407,Neurology,TNFRSF6B,63696652,63698684,20
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_OTUD6B:Q8N6M0:Oncology_II.tsv.gz,discovery_RS2_OTUD6B:Q8N6M0:Oncology_II.tsv.gz,OTUD6B,Q8N6M0,Oncology_II,OTUD6B,91070196,91087095,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DAND5:Q8N907:Inflammation_II.tsv.gz,discovery_RS2_DAND5:Q8N907:Inflammation_II.tsv.gz,DAND5,Q8N907,Inflammation_II,DAND5,12965159,12974760,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SCARA5:Q6ZMJ2:Neurology.tsv.gz,discovery_RS2_SCARA5:Q6ZMJ2:Neurology.tsv.gz,SCARA5,Q6ZMJ2,Neurology,SCARA5,27869883,27992673,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FGF23:Q9GZV9:Oncology.tsv.gz,discovery_RS2_FGF23:Q9GZV9:Oncology.tsv.gz,FGF23,Q9GZV9,Oncology,FGF23,4368227,4379712,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ADAM8:P78325:Neurology.tsv.gz,discovery_RS2_ADAM8:P78325:Neurology.tsv.gz,ADAM8,P78325,Neurology,ADAM8,133262420,133276868,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DNER:Q8NFT8:Inflammation.tsv.gz,discovery_RS2_DNER:Q8NFT8:Inflammation.tsv.gz,DNER,Q8NFT8,Inflammation,DNER,229357629,229714555,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CHMP1A:Q9HD42:Neurology.tsv.gz,discovery_RS2_CHMP1A:Q9HD42:Neurology.tsv.gz,CHMP1A,Q9HD42,Neurology,CHMP1A,89640816,89657738,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FCGR2A:P12318:Cardiometabolic.tsv.gz,discovery_RS2_FCGR2A:P12318:Cardiometabolic.tsv.gz,FCGR2A,P12318,Cardiometabolic,FCGR2A,161505430,161524013,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IFI30:P13284:Oncology_II.tsv.gz,discovery_RS2_IFI30:P13284:Oncology_II.tsv.gz,IFI30,P13284,Oncology_II,IFI30,18173162,18178117,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CDC26:Q8NHZ8:Oncology_II.tsv.gz,discovery_RS2_CDC26:Q8NHZ8:Oncology_II.tsv.gz,CDC26,Q8NHZ8,Oncology_II,CDC26,113255835,113275572,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PLA2G7:Q13093:Neurology.tsv.gz,discovery_RS2_PLA2G7:Q13093:Neurology.tsv.gz,PLA2G7,Q13093,Neurology,PLA2G7,46704201,46735693,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FAS:P25445:Cardiometabolic.tsv.gz,discovery_RS2_FAS:P25445:Cardiometabolic.tsv.gz,FAS,P25445,Cardiometabolic,FAS,88953813,89029605,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DCBLD2:Q96PD2:Oncology.tsv.gz,discovery_RS2_DCBLD2:Q96PD2:Oncology.tsv.gz,DCBLD2,Q96PD2,Oncology,DCBLD2,98795941,98901695,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_APOBR:Q0VD83:Cardiometabolic_II.tsv.gz,discovery_RS2_APOBR:Q0VD83:Cardiometabolic_II.tsv.gz,APOBR,Q0VD83,Cardiometabolic_II,APOBR,28494643,28498964,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IGFBP2:P18065:Cardiometabolic.tsv.gz,discovery_RS2_IGFBP2:P18065:Cardiometabolic.tsv.gz,IGFBP2,P18065,Cardiometabolic,IGFBP2,216632828,216664436,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_AKAP12:Q02952:Inflammation_II.tsv.gz,discovery_RS2_AKAP12:Q02952:Inflammation_II.tsv.gz,AKAP12,Q02952,Inflammation_II,AKAP12,151239967,151358559,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MICALL2:Q8IY33:Neurology_II.tsv.gz,discovery_RS2_MICALL2:Q8IY33:Neurology_II.tsv.gz,MICALL2,Q8IY33,Neurology_II,MICALL2,1428465,1459470,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PDCL2:Q8N4E4:Oncology_II.tsv.gz,discovery_RS2_PDCL2:Q8N4E4:Oncology_II.tsv.gz,PDCL2,Q8N4E4,Oncology_II,PDCL2,55556519,55592245,4
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_NFX1:Q12986:Cardiometabolic_II.tsv.gz,discovery_RS2_NFX1:Q12986:Cardiometabolic_II.tsv.gz,NFX1,Q12986,Cardiometabolic_II,NFX1,33290512,33371157,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_STC2:O76061:Neurology.tsv.gz,discovery_RS2_STC2:O76061:Neurology.tsv.gz,STC2,O76061,Neurology,STC2,173314723,173328447,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_KIAA2013:Q8IYS2:Oncology_II.tsv.gz,discovery_RS2_KIAA2013:Q8IYS2:Oncology_II.tsv.gz,KIAA2013,Q8IYS2,Oncology_II,KIAA2013,11919591,11926428,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CEACAM20:Q6UY09:Oncology_II.tsv.gz,discovery_RS2_CEACAM20:Q6UY09:Oncology_II.tsv.gz,CEACAM20,Q6UY09,Oncology_II,CEACAM20,44501677,44529788,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GFOD2:Q3B7J2:Oncology.tsv.gz,discovery_RS2_GFOD2:Q3B7J2:Oncology.tsv.gz,GFOD2,Q3B7J2,Oncology,GFOD2,67674531,67719339,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CCL16:O15467:Cardiometabolic.tsv.gz,discovery_RS2_CCL16:O15467:Cardiometabolic.tsv.gz,CCL16,O15467,Cardiometabolic,CCL16,35976493,35981528,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GDF2:Q9UK05:Cardiometabolic.tsv.gz,discovery_RS2_GDF2:Q9UK05:Cardiometabolic.tsv.gz,GDF2,Q9UK05,Cardiometabolic,GDF2,47322454,47327588,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_HEG1:Q9ULI3:Inflammation_II.tsv.gz,discovery_RS2_HEG1:Q9ULI3:Inflammation_II.tsv.gz,HEG1,Q9ULI3,Inflammation_II,HEG1,124965710,125055997,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DDX25:Q9UHL0:Neurology_II.tsv.gz,discovery_RS2_DDX25:Q9UHL0:Neurology_II.tsv.gz,DDX25,Q9UHL0,Neurology_II,DDX25,125903348,125943702,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ENO2:P09104:Neurology.tsv.gz,discovery_RS2_ENO2:P09104:Neurology.tsv.gz,ENO2,P09104,Neurology,ENO2,6913745,6923698,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_UBXN1:Q04323:Inflammation_II.tsv.gz,discovery_RS2_UBXN1:Q04323:Inflammation_II.tsv.gz,UBXN1,Q04323,Inflammation_II,UBXN1,62676498,62679117,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LRTM1:Q9HBL6:Neurology_II.tsv.gz,discovery_RS2_LRTM1:Q9HBL6:Neurology_II.tsv.gz,LRTM1,Q9HBL6,Neurology_II,LRTM1,54918231,54967088,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ARFIP1:P53367:Neurology_II.tsv.gz,discovery_RS2_ARFIP1:P53367:Neurology_II.tsv.gz,ARFIP1,P53367,Neurology_II,ARFIP1,152779937,152918463,4
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_APRT:P07741:Neurology.tsv.gz,discovery_RS2_APRT:P07741:Neurology.tsv.gz,APRT,P07741,Neurology,APRT,88809339,88811937,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_EIF4EBP1:Q13541:Cardiometabolic.tsv.gz,discovery_RS2_EIF4EBP1:Q13541:Cardiometabolic.tsv.gz,EIF4EBP1,Q13541,Cardiometabolic,EIF4EBP1,38030534,38060365,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CRKL:P46109:Inflammation.tsv.gz,discovery_RS2_CRKL:P46109:Inflammation.tsv.gz,CRKL,P46109,Inflammation,CRKL,20917407,20953747,22
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_YWHAQ:P27348:Inflammation_II.tsv.gz,discovery_RS2_YWHAQ:P27348:Inflammation_II.tsv.gz,YWHAQ,P27348,Inflammation_II,YWHAQ,9583967,9630997,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TEF:Q10587:Cardiometabolic_II.tsv.gz,discovery_RS2_TEF:Q10587:Cardiometabolic_II.tsv.gz,TEF,Q10587,Cardiometabolic_II,TEF,41367333,41399326,22
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TFAP2A:P05549:Neurology_II.tsv.gz,discovery_RS2_TFAP2A:P05549:Neurology_II.tsv.gz,TFAP2A,P05549,Neurology_II,TFAP2A,10393186,10419659,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_THBS2:P35442:Neurology.tsv.gz,discovery_RS2_THBS2:P35442:Neurology.tsv.gz,THBS2,P35442,Neurology,THBS2,169215780,169254050,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_WFIKKN2:Q8TEU8:Inflammation.tsv.gz,discovery_RS2_WFIKKN2:Q8TEU8:Inflammation.tsv.gz,WFIKKN2,Q8TEU8,Inflammation,WFIKKN2,50834650,50842353,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CNTN3:Q9P232:Neurology.tsv.gz,discovery_RS2_CNTN3:Q9P232:Neurology.tsv.gz,CNTN3,Q9P232,Neurology,CNTN3,74262568,74614659,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DNAJA2:O60884:Inflammation.tsv.gz,discovery_RS2_DNAJA2:O60884:Inflammation.tsv.gz,DNAJA2,O60884,Inflammation,DNAJA2,46955362,46973674,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_HIF1A:Q16665:Inflammation_II.tsv.gz,discovery_RS2_HIF1A:Q16665:Inflammation_II.tsv.gz,HIF1A,Q16665,Inflammation_II,HIF1A,61695513,61748259,14
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PXDNL:A1KZ92:Oncology_II.tsv.gz,discovery_RS2_PXDNL:A1KZ92:Oncology_II.tsv.gz,PXDNL,A1KZ92,Oncology_II,PXDNL,51319577,51809445,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_BTLA:Q7Z6A9:Oncology_II.tsv.gz,discovery_RS2_BTLA:Q7Z6A9:Oncology_II.tsv.gz,BTLA,Q7Z6A9,Oncology_II,BTLA,112463966,112499472,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_KRT18:P05783:Oncology.tsv.gz,discovery_RS2_KRT18:P05783:Oncology.tsv.gz,KRT18,P05783,Oncology,KRT18,52948871,52952906,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CALCB:P10092:Neurology_II.tsv.gz,discovery_RS2_CALCB:P10092:Neurology_II.tsv.gz,CALCB,P10092,Neurology_II,CALCB,14904997,15082342,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CALB2:P22676:Neurology.tsv.gz,discovery_RS2_CALB2:P22676:Neurology.tsv.gz,CALB2,P22676,Neurology,CALB2,71358713,71395224,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FGF3:P11487:Inflammation_II.tsv.gz,discovery_RS2_FGF3:P11487:Inflammation_II.tsv.gz,FGF3,P11487,Inflammation_II,FGF3,69809968,69819416,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TNIP1:Q15025:Neurology_II.tsv.gz,discovery_RS2_TNIP1:Q15025:Neurology_II.tsv.gz,TNIP1,Q15025,Neurology_II,TNIP1,151029945,151093577,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DPP7:Q9UHL4:Cardiometabolic.tsv.gz,discovery_RS2_DPP7:Q9UHL4:Cardiometabolic.tsv.gz,DPP7,Q9UHL4,Cardiometabolic,DPP7,137110542,137118309,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_NUDT5:Q9UKK9:Neurology.tsv.gz,discovery_RS2_NUDT5:Q9UKK9:Neurology.tsv.gz,NUDT5,Q9UKK9,Neurology,NUDT5,12165330,12196144,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_RRM2B:Q7LG56:Oncology.tsv.gz,discovery_RS2_RRM2B:Q7LG56:Oncology.tsv.gz,RRM2B,Q7LG56,Oncology,RRM2B,102204502,102238961,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GOLM2:Q6P4E1:Neurology.tsv.gz,discovery_RS2_GOLM2:Q6P4E1:Neurology.tsv.gz,GOLM2,Q6P4E1,Neurology,GOLM2,44288719,44415758,15
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TNN:Q9UQP3:Cardiometabolic_II.tsv.gz,discovery_RS2_TNN:Q9UQP3:Cardiometabolic_II.tsv.gz,TNN,Q9UQP3,Cardiometabolic_II,TNN,175067833,175148075,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ADAMTSL2:Q86TH1:Cardiometabolic_II.tsv.gz,discovery_RS2_ADAMTSL2:Q86TH1:Cardiometabolic_II.tsv.gz,ADAMTSL2,Q86TH1,Cardiometabolic_II,ADAMTSL2,133532164,133575519,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GAGE2A:Q6NT46:Oncology_II.tsv.gz,discovery_RS2_GAGE2A:Q6NT46:Oncology_II.tsv.gz,GAGE2A,Q6NT46,Oncology_II,GAGE2A,49589496,49596824,X
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_BCL2L11:O43521-2:Inflammation.tsv.gz,discovery_RS2_BCL2L11:O43521-2:Inflammation.tsv.gz,BCL2L11,O43521-2,Inflammation,BCL2L11,111119378,111168445,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CHAD:O15335:Inflammation_II.tsv.gz,discovery_RS2_CHAD:O15335:Inflammation_II.tsv.gz,CHAD,O15335,Inflammation_II,CHAD,50464496,50468906,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_HTRA2:O43464:Oncology.tsv.gz,discovery_RS2_HTRA2:O43464:Oncology.tsv.gz,HTRA2,O43464,Oncology,HTRA2,74529596,74533350,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LRPAP1:P30533:Neurology.tsv.gz,discovery_RS2_LRPAP1:P30533:Neurology.tsv.gz,LRPAP1,P30533,Neurology,LRPAP1,3503612,3532446,4
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FAM3C:Q92520:Cardiometabolic.tsv.gz,discovery_RS2_FAM3C:Q92520:Cardiometabolic.tsv.gz,FAM3C,Q92520,Cardiometabolic,FAM3C,121348878,121396364,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ITM2A:O43736:Inflammation.tsv.gz,discovery_RS2_ITM2A:O43736:Inflammation.tsv.gz,ITM2A,O43736,Inflammation,ITM2A,79360384,79367667,X
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ACP6:Q9NPH0:Oncology.tsv.gz,discovery_RS2_ACP6:Q9NPH0:Oncology.tsv.gz,ACP6,Q9NPH0,Oncology,ACP6,147629652,147670524,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MILR1:Q7Z6M3:Inflammation.tsv.gz,discovery_RS2_MILR1:Q7Z6M3:Inflammation.tsv.gz,MILR1,Q7Z6M3,Inflammation,MILR1,64449037,64468643,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_JUN:P05412:Inflammation.tsv.gz,discovery_RS2_JUN:P05412:Inflammation.tsv.gz,JUN,P05412,Inflammation,JUN,58776845,58784048,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_HTR1B:P28222:Neurology_II.tsv.gz,discovery_RS2_HTR1B:P28222:Neurology_II.tsv.gz,HTR1B,P28222,Neurology_II,HTR1B,77460924,77463491,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ACE2:Q9BYF1:Cardiometabolic.tsv.gz,discovery_RS2_ACE2:Q9BYF1:Cardiometabolic.tsv.gz,ACE2,Q9BYF1,Cardiometabolic,ACE2,15494566,15607236,X
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CD86:P42081:Oncology_II.tsv.gz,discovery_RS2_CD86:P42081:Oncology_II.tsv.gz,CD86,P42081,Oncology_II,CD86,122055362,122121139,3
